Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
19,Male,CSE,1.98,1,6.040873763525855,7,95.91,8,0,1,6.01,0.0,5.01073580727257,0,40,1,8.9808174340905,2.9594010493983007,6.005973924838583,8.000447740510051,80,1,1,Night (6:00 PM - 6:00 AM),70.27
22,Prefer not to say,BBA,6.04,1,6.988341218155552,6,79.29,2,1,1,5.96,2.0,3.049344088947283,0,20,0,9.01278064852417,1.0371491717540016,4.9934006374044,3.9471271736449425,30,0,1,Night (6:00 PM - 6:00 AM),74.9
23,Male,CSE,6.0,2,5.055279075330763,2,78.88,10,0,0,12.03,1.0,3.0027695453692793,6,30,0,1.9953036180480286,2.973496608071848,6.959919042752703,5.019431279599832,60,1,1,Night (6:00 PM - 6:00 AM),77.97
24,Male,CSE,0.0,0,6.003674104200182,5,79.77,10,0,0,7.96,2.0,5.030010740629921,6,60,0,4.047923603830404,0.9933143464679244,5.011540917386899,4.041524766845468,0,1,1,Morning (6:00 AM - 12:00 PM),78.17
24,Male,MBA,8.01,1,3.0827515707293816,3,2.9,8,1,0,9.95,0.0,5.95876954488443,2,25,0,8.016624080579446,3.0014956983205665,9.986271706774806,5.975538579495523,180,1,1,Afternoon (12:00 PM - 6:00 PM),84.77
23,Male,CSE,0.97,3,4.935367267254463,5,89.98,9,0,0,5.0,10.0,9.980125784920522,2,15,0,8.021067937988217,8.997228025206931,3.0250832004563635,4.978402364290121,30,1,1,Morning (6:00 AM - 12:00 PM),66.02
18,Female,CSE,4.0,3,3.0753298437895147,5,77.91,10,1,0,5.0,10.0,3.012179348511959,0,10,0,2.0239449647176078,6.961703780866327,7.995216167192555,7.010126169837023,80,1,0,Morning (6:00 AM - 12:00 PM),7.96
24,Male,CSE,1.99,1,6.980848660929959,6,78.95,9,1,0,8.03,0.0,6.011937789845454,4,60,0,4.993233571053904,5.023381762603327,5.9825940490487,7.033852194383568,15,1,0,Night (6:00 PM - 6:00 AM),87.8
26,Male,BBA,11.96,1,8.068660291767792,6,92.08,2,0,0,7.02,1.0,1.980120159453199,3,10,0,4.985086998621081,1.9235593830081155,3.9991864926672376,4.999951828622473,60,1,1,Night (6:00 PM - 6:00 AM),9.81
20,Male,BA,3.01,4,5.055211219378595,4,64.96,6,0,0,7.96,2.0,6.02650988028982,0,600,0,8.965963068471849,7.026575212872824,5.0303913437935615,9.971764911232682,50,1,1,Afternoon (12:00 PM - 6:00 PM),85.16
22,Female,CSE,1.99,4,3.8671509453273303,4,88.98,8,1,1,10.0,0.0,9.995353466210963,2,2,1,7.959240552953229,9.031364623010987,10.045069870575393,6.995208460223361,100,1,0,Morning (6:00 AM - 12:00 PM),94.07
19,Female,BA LLB,1.0,2,8.02232086284833,5,67.61,6,0,0,4.99,1.0,3.9947075893835904,3,25,0,7.032173250939737,5.024497840104238,7.014512602555002,3.9763444257551104,25,1,0,Night (6:00 PM - 6:00 AM),80.13
26,Male,CSE,0.96,2,12.04647164277771,3,67.09,5,0,0,5.97,2.0,3.997824817491843,2,30,0,3.982552886608983,5.9917480189256525,9.985586244138542,9.984637877155368,60,1,1,Night (6:00 PM - 6:00 AM),99.85
25,Male,BCA,4.05,1,8.061889198026572,7,73.98,6,0,0,7.01,0.0,7.03712971214613,6,30,0,6.0250658968369475,5.003509991198344,2.0007979012480566,3.9930167562191654,30,1,1,Night (6:00 PM - 6:00 AM),95.04
24,Female,CSE,0.53,5,7.945189274496118,12,95.37,5,0,0,8.02,2.0,13.030204500559346,5,30,0,2.958727727852264,4.981847062657216,6.997591703285838,4.9786551878371474,60,1,1,Morning (6:00 AM - 12:00 PM),90.32
23,Male,BA,1.03,7,13.027499659939762,6,84.79,1,0,1,9.98,2.0,3.052232948196579,4,10,0,9.994878350376505,9.00186256259071,3.9963235839691635,6.982132990159735,120,1,0,Afternoon (12:00 PM - 6:00 PM),33.3
20,Male,BA,2.99,3,5.009087023581782,5,92.59,8,0,1,7.99,0.0,7.015268681281235,5,5,0,7.035547167554989,7.017064850036083,4.993775010574077,5.001711903735917,200,1,0,Night (6:00 PM - 6:00 AM),70.01
20,Male,BCOM,0.95,4,7.020096116928891,2,45.14,1,0,0,8.99,3.0,5.053557981963922,6,15,0,4.007460998360107,7.9702988358547735,9.97637574481323,2.004938962205918,60,1,1,Night (6:00 PM - 6:00 AM),80.0
35,Female,MBA,1.06,4,10.046532979090061,6,90.08,9,1,0,3.99,0.0,3.00660445493498,5,30,0,1.0082020105097738,2.996357664046476,9.023873643797996,9.967293889418643,10,1,1,Night (6:00 PM - 6:00 AM),71.98
22,Male,CSE,9.0,2,10.053882460108913,3,73.77,10,0,0,1.99,4.0,4.996493204996037,4,0,0,6.983559853170282,0.9870567612037084,5.021063503664216,5.009104131665943,3,1,1,Night (6:00 PM - 6:00 AM),84.89
21,Female,CSE,1.98,0,7.969453840547381,6,84.65,6,0,1,7.99,4.0,3.987847370323278,6,30,0,9.974687786242434,3.031812115479378,8.000566794423206,5.991227708090025,40,1,1,Night (6:00 PM - 6:00 AM),85.01
24,Male,CSE,6.01,3,8.012363901393813,7,85.35,7,1,0,6.0,1.0,3.995112549925647,1,6,0,3.9987392057998052,9.97447545780924,2.030801878664718,9.016543032566748,50,1,1,Night (6:00 PM - 6:00 AM),86.23
30,Male,CSE,0.04,0,10.001916186745989,6,80.32,7,1,0,7.99,2.0,3.9964725228869398,0,60,0,9.968435446634395,5.016983490579542,7.014463159567077,6.017926538459696,0,1,1,Night (6:00 PM - 6:00 AM),77.99
22,Male,BA LLB,3.0,0,14.988850351632253,4,85.43,6,0,0,10.01,3.0,7.98098149444279,6,25,0,7.996986815722989,8.998568876422695,5.972680556421308,2.987492928337971,100,1,1,Night (6:00 PM - 6:00 AM),85.17
22,Male,CSE,5.04,3,9.993302588317887,4,95.9,6,1,0,4.99,0.0,1.9836173157478427,4,45,0,7.027514470443682,6.9966296109292,0.9913276189785463,7.014105800422528,120,1,1,Night (6:00 PM - 6:00 AM),60.4
21,Male,CSE,6.03,2,5.009129579666916,5,90.38,6,0,0,8.01,1.0,10.016851636551827,0,30,0,5.96447111076392,7.0177950848806345,7.0362250526950385,3.9807767171105004,40,1,1,Night (6:00 PM - 6:00 AM),84.89
24,Male,CSE,0.97,7,2.9719581798280803,6,19.89,4,0,1,9.99,0.0,13.986461251699561,3,40,1,10.018007082870174,5.9895849621832555,4.991174854243696,10.030404288164798,120,1,0,Night (6:00 PM - 6:00 AM),80.08
21,Male,CSE,3.98,7,5.041134078595202,5,84.89,3,0,0,6.01,2.0,6.952836174266211,0,6,0,3.027925916944082,9.002801041069977,9.983034036663376,6.981645366629015,10,1,1,Night (6:00 PM - 6:00 AM),69.84
22,Male,DROPOUT,9.03,3,8.059127579010926,5,19.94,3,0,0,7.98,2.0,5.9514253464481826,4,3,0,9.99270288357901,8.0301368832964,5.0176775379931495,6.008101985282535,25,1,0,Morning (6:00 AM - 12:00 PM),82.98
21,Female,CSE,0.92,1,11.961775476003382,6,19.74,6,1,0,10.02,2.0,2.941824762706117,3,10,0,7.000935528511642,6.978925934569975,5.9931430079071415,7.995690976002214,50,1,1,Night (6:00 PM - 6:00 AM),72.35
19,Male,CSE,3.0,0,12.061411128667949,4,99.61,6,1,0,1.97,0.0,4.960682698305073,5,10,0,9.986554977996736,3.00734977986632,8.013722549864564,6.976643873765456,30,1,0,Afternoon (12:00 PM - 6:00 PM),90.09
22,Male,B.DES,0.96,3,7.961863197008033,3,74.24,3,0,0,8.0,4.0,2.9667171836661668,5,300,1,8.991306232545181,1.0239051378893285,4.999116230350523,2.0206923156377963,30,1,1,Morning (6:00 AM - 12:00 PM),60.04
20,Male,CSE,2.99,0,4.041821176971395,2,49.58,1,1,0,5.99,3.0,13.972983361189504,6,5,0,10.022940590770546,7.012664934040203,4.980505632494421,6.985894564429532,30,1,1,Morning (6:00 AM - 12:00 PM),82.83
18,Male,BBA,2.99,2,13.061324900819923,7,95.06,7,1,0,8.0,2.0,10.007933734567601,5,5,0,6.020329361334632,2.0347500169397983,0.9830393722770235,6.9609525869821045,30,1,1,Night (6:00 PM - 6:00 AM),89.92
21,Male,CSE,12.99,1,7.995597453588396,6,74.2,8,0,0,7.98,1.0,6.964718371807112,4,3,0,7.01103214939966,5.99674947871226,7.958749284403245,9.933805653411099,30,1,1,Night (6:00 PM - 6:00 AM),74.88
20,Male,CSE,2.98,2,2.962244972541845,4,71.67,3,0,0,6.0,1.0,4.974497766438638,7,25,0,5.017046445695788,2.018211465701167,7.972955898776722,6.979901893404105,56,1,0,Night (6:00 PM - 6:00 AM),85.86
20,Male,BBA,2.47,7,0.9725776623530722,1,2.79,3,0,0,7.98,2.0,3.9491904785913428,4,25,0,3.005608910374495,10.02990933424231,8.015376580456156,7.031601990450713,360,1,1,Night (6:00 PM - 6:00 AM),70.12
21,Prefer not to say,CSE,1.07,1,10.01685620476259,5,95.28,2,0,0,7.0,0.0,13.981682281859166,3,2,0,2.9655978136288796,5.954118478371093,9.029505511170429,8.02888785218699,30,1,1,Night (6:00 PM - 6:00 AM),86.1
22,Male,CSE,0.56,0,7.091518553900929,6,85.12,9,0,0,5.99,0.0,6.020078641627254,3,10,0,4.029835137334067,5.988966773105192,2.985062712820648,7.983495166153243,30,1,0,Night (6:00 PM - 6:00 AM),81.98
19,Male,BA LLB,0.96,3,12.921148238197139,4,49.86,8,1,0,10.01,3.0,6.999351724984073,3,30,0,9.97494593234363,9.01028159919637,9.966353813632074,4.991399485261785,15,1,1,Afternoon (12:00 PM - 6:00 PM),79.92
26,Female,BSC,3.05,3,1.0046695233532328,6,85.27,4,1,0,5.0,2.0,5.002274122480947,5,0,0,9.99719200461739,1.0249697095589259,8.027843171886243,6.989321833947627,2,1,0,Night (6:00 PM - 6:00 AM),70.1
20,Male,BCOM,4.99,7,7.995897377333442,5,33.61,1,0,0,6.04,0.0,3.9999458015697296,0,20,0,3.0239256695932113,2.0066056481593,9.02856726499102,4.969373608493042,30,1,0,Morning (6:00 AM - 12:00 PM),72.24
22,Male,BSC,0.0,4,3.9787340657993524,7,50.06,2,0,0,8.99,0.0,2.964362724665932,2,25,1,6.960708554506379,7.037881676774955,8.017690986559991,4.978207142767794,6,1,0,Night (6:00 PM - 6:00 AM),78.14
21,Female,CSE,1.0,1,7.996236973565624,7,49.79,3,0,0,6.0,1.0,2.9886622636215088,3,100,0,7.0175123798662655,0.9855114725236019,5.964495326366237,6.022535131922968,0,1,0,Night (6:00 PM - 6:00 AM),71.02
24,Male,BBA,15.98,1,5.974743105580366,6,89.91,3,0,1,6.06,1.0,7.00612923491875,0,10,0,1.9665723838699243,2.966505960016563,8.012605107258707,3.01157334272849,40,0,0,Night (6:00 PM - 6:00 AM),70.13
21,Male,CSE,6.03,4,2.0579093121157133,5,74.07,3,0,0,6.0,2.0,8.026892779968291,7,30,0,2.016676912714487,7.021554591621393,4.013497276620079,6.006272329886501,300,1,1,Afternoon (12:00 PM - 6:00 PM),80.14
30,Male,CSE,1.0,1,6.06253674490079,6,44.96,7,1,0,12.02,2.0,7.010085370281882,4,5,0,10.033723543123097,9.996935096169569,5.022037323604948,9.969334230476251,1,1,0,Night (6:00 PM - 6:00 AM),75.02
21,Female,CSE,4.99,2,4.004105563050729,4,68.21,10,0,0,8.01,0.0,5.024425628750972,0,40,0,8.979319254823045,4.977276406180139,3.003694740249767,7.002312960632859,60,0,0,Night (6:00 PM - 6:00 AM),80.02
22,Female,CSE,1.96,0,11.993425109554638,6,79.65,10,1,0,6.04,3.0,4.969870856020942,4,5,0,9.975672032502251,9.046338049323108,2.9816430241297223,3.9470850779714124,540,1,0,Night (6:00 PM - 6:00 AM),80.93
20,Male,CSE,3.97,3,6.977033109225757,3,71.66,4,1,0,7.97,1.0,7.958301578789734,3,50,0,9.002132112937469,3.0202579865754764,8.99010076218005,5.019357569317456,20,1,0,Afternoon (12:00 PM - 6:00 PM),82.12
21,Female,CSE,0.95,3,6.004205532241791,6,92.04,8,0,0,5.97,1.0,4.9513927786054905,4,25,0,6.974791299382152,1.017661337232645,3.02880278785887,5.005938971976095,80,1,1,Morning (6:00 AM - 12:00 PM),79.98
25,Female,MBA,3.0,2,8.086076626274332,6,97.89,3,0,0,7.98,1.0,4.022663126604091,0,60,0,8.938949113501742,3.043215029791225,6.009287497653282,3.9691025779703364,10,1,1,Afternoon (12:00 PM - 6:00 PM),84.86
20,Male,CSE,15.96,0,2.995167797844141,12,75.86,7,1,0,4.0,0.0,3.9600668240481514,5,70,0,3.9992904179225848,4.989500894779908,1.967991509945891,7.037126210084618,60,1,0,Night (6:00 PM - 6:00 AM),84.87
20,Male,BSC,1.99,1,9.960897123341546,5,89.6,8,0,0,5.98,1.0,12.029448714542749,7,20,0,5.009396932199284,5.038337494465333,5.041757694776798,6.9587455257844315,25,1,0,Night (6:00 PM - 6:00 AM),69.99
23,Female,CSE,3.04,0,0.9814712486516604,5,74.0,3,1,0,6.96,1.0,3.9876296277884364,0,1,0,7.990789568660403,3.0113514249708193,5.028276538488357,7.01218012090946,540,0,0,Afternoon (12:00 PM - 6:00 PM),88.87
19,Male,CSE,1.04,0,3.0350985297329163,5,84.99,8,1,0,6.98,1.0,6.046286695645646,1,100,0,10.003171000943984,1.9840067899400144,10.040681769527614,5.012751235980304,40,1,0,Afternoon (12:00 PM - 6:00 PM),98.38
20,Male,CSE,2.0,0,5.966566015467585,5,33.48,9,1,0,6.01,1.0,1.9875565753630244,3,1,0,7.029411232292519,9.99981034659536,8.02775691554312,6.971527135936556,30,1,0,Morning (6:00 AM - 12:00 PM),90.07
20,Male,CSE,4.0,0,5.998429885163683,5,33.35,7,1,0,5.98,2.0,5.989077183306049,5,1,0,4.989965141123515,9.005060799926747,2.9772818669603236,4.999130641870668,9,1,1,Afternoon (12:00 PM - 6:00 PM),89.93
21,Male,CSE,4.06,1,10.022028088207708,6,66.97,5,1,0,8.02,2.0,8.001857554918615,4,15,1,3.9936451432345046,9.030180614950305,8.00807530597588,0.9624051883747247,3,1,0,Morning (6:00 AM - 12:00 PM),82.03
20,Male,CSE,6.02,2,5.97010041052633,6,89.27,9,0,1,5.98,2.0,2.9884996649013833,3,120,0,4.9994465679871025,1.9633831426716075,10.014767658192996,7.93462421429942,10,0,1,Morning (6:00 AM - 12:00 PM),90.1
35,Male,CSE,1.99,0,6.91780953482762,6,43.7,1,0,1,8.0,2.0,4.011596002645191,3,10,1,6.991196064618525,8.952575635626083,5.967104535492817,4.97547292112419,60,0,0,Morning (6:00 AM - 12:00 PM),85.03
23,Male,CSE,2.96,0,7.950092164961451,6,50.12,1,0,0,9.99,0.0,9.971022408407148,2,60,0,4.991203305555395,0.9786386746262817,6.971311404335752,5.985837301913624,30,1,0,Morning (6:00 AM - 12:00 PM),49.87
20,Male,CSE,1.01,3,1.959996491732,5,85.62,10,0,0,7.0,1.0,10.005168391035765,5,1,0,2.047910433288763,6.998162781275935,7.018191145824412,5.0147973349012345,60,0,0,Afternoon (12:00 PM - 6:00 PM),79.98
22,Male,BSC,5.03,2,5.989340647396935,6,66.81,10,1,0,10.01,6.0,11.979173668845581,5,6,0,7.0035256308678715,9.019377825206012,5.020131394032989,8.001548235064568,56,1,1,Night (6:00 PM - 6:00 AM),67.97
21,Male,CSE,0.98,0,6.0020635898729,4,76.72,9,1,0,8.03,1.0,11.99429882359267,5,5,0,4.991677272063584,4.987582008044152,9.057950928258553,8.002148560669275,80,1,1,Night (6:00 PM - 6:00 AM),83.94
18,Male,B.DES,1.01,4,12.038370082344304,6,20.18,10,0,0,8.01,0.0,9.961856751127923,0,15,0,4.038816644478079,7.011314369368743,2.9936282730025408,7.976700671351122,60,1,0,Night (6:00 PM - 6:00 AM),77.88
21,Female,BHMS,0.0,0,9.942831322155307,3,49.99,5,0,0,5.99,10.0,2.0241950379865816,1,60,1,8.030435095648528,5.043482504911484,9.958817895198498,0.9878266518802032,30,1,1,Morning (6:00 AM - 12:00 PM),8.12
25,Male,CSE,2.99,7,12.031596311872967,3,76.0,7,0,0,6.01,4.0,3.990130107189935,4,5,0,2.017504916523837,7.953910094264832,4.996301746974111,6.97864136054933,120,1,1,Morning (6:00 AM - 12:00 PM),86.07
20,Male,CSE,4.92,1,9.982721448039992,4,78.75,7,1,0,6.01,0.0,8.025409345498437,6,1,0,5.982903606766635,1.9963101552514304,5.020639680424804,1.9718646849386599,65,1,1,Morning (6:00 AM - 12:00 PM),90.06
19,Male,BBA,3.99,1,4.916824706837408,4,75.93,9,0,0,6.04,1.0,11.979558823928844,3,0,0,4.076617100672039,2.0656240804011565,9.991090410754094,6.9863638572458155,10,1,1,Night (6:00 PM - 6:00 AM),33.07
24,Female,CSE,3.03,3,8.00063229526279,6,66.83,8,1,1,6.0,2.0,8.999748691796524,4,30,0,1.956094970602037,4.980722897539791,5.002489745671261,4.001711407277727,40,1,1,Night (6:00 PM - 6:00 AM),90.94
24,Male,BCA,1.98,3,1.0613150598390622,5,65.09,6,0,0,6.0,1.0,10.025682946694666,0,2,0,4.950054133554214,0.9778432872742108,0.9842877025913482,6.9868475860975,9,1,1,Night (6:00 PM - 6:00 AM),78.18
21,Male,CSE,3.0,1,10.04113770146349,6,78.77,6,1,0,3.03,2.0,4.967395305649621,4,25,0,8.010736813578957,9.014132951337785,5.029195345078298,3.9925697610927062,50,1,1,Morning (6:00 AM - 12:00 PM),80.06
20,Male,CSE,1.98,1,9.996447132036007,8,76.3,7,1,1,5.96,2.0,6.975526742557424,4,1,1,5.989991941957853,1.9856310710778353,10.01822093466015,6.015960866951937,240,1,0,Night (6:00 PM - 6:00 AM),88.84
21,Female,CSE,1.01,2,3.05244123249436,6,91.62,7,1,1,7.0,0.0,10.022482935088323,4,25,1,6.9305411437139615,4.029178912088424,7.979932565294483,9.988498626699531,30,1,0,Night (6:00 PM - 6:00 AM),88.23
20,Male,CSE,0.99,1,8.00895421690427,3,51.82,2,1,1,7.01,2.0,5.037374013731937,0,3,0,6.996052300369972,2.0671326461864017,6.987228346954966,7.969361332380299,40,1,1,Night (6:00 PM - 6:00 AM),83.66
20,Female,CSE,4.97,1,14.045706248416437,5,87.38,6,1,1,6.02,1.0,6.000449632869678,7,40,1,1.0022117579325684,9.00202701578284,2.9833726576575077,4.012941452032203,6,1,0,Night (6:00 PM - 6:00 AM),74.02
24,Male,CSE,4.04,3,9.922598375625656,6,73.9,9,0,0,5.96,1.0,2.9731068687124216,7,30,0,4.995282103962667,6.074255665525169,0.9544945826713149,8.00610605904844,0,1,1,Morning (6:00 AM - 12:00 PM),81.24
26,Male,CSE,0.53,7,5.941787090808693,4,66.7,6,1,1,5.97,2.0,6.991181489813232,6,30,0,3.0084745169791582,4.98771483976177,6.981354072773644,8.00754868142174,9,1,1,Morning (6:00 AM - 12:00 PM),71.78
23,Male,CSE,0.98,0,7.033960333542585,6,80.05,5,1,1,11.95,2.0,5.054633515076689,2,60,1,3.986827086484928,5.995453288570222,5.956617586181277,6.014374319541709,25,1,0,Night (6:00 PM - 6:00 AM),74.93
21,Male,CSE,2.02,2,7.0717036579245764,1,79.89,9,1,0,7.02,0.0,9.96301093649314,7,20,0,4.9961126419118305,4.973965619400128,8.022844933268445,5.010488184375482,100,1,1,Morning (6:00 AM - 12:00 PM),90.8
19,Male,BA,1.02,4,10.019438686824977,12,76.81,10,0,0,8.0,3.0,8.014644845967657,5,30,0,10.03668077399308,6.987791141286098,3.0247853147720396,7.000659843236952,30,1,1,Night (6:00 PM - 6:00 AM),72.2
20,Female,CSE,1.02,2,11.976832795037408,8,90.75,10,0,1,8.03,1.0,3.003481609743365,2,4,1,10.026886305111304,6.993525577387049,4.992688549699125,10.054927103544644,30,1,0,Night (6:00 PM - 6:00 AM),69.89
19,Male,CSE,3.95,2,6.960380827816453,7,83.63,6,1,1,9.0,2.0,1.9679251565030464,4,25,0,4.994150133228085,3.011228718302503,5.005008960278199,7.970486720278383,120,1,0,Night (6:00 PM - 6:00 AM),86.14
20,Female,CSE,4.03,1,6.985311825014643,12,94.94,3,1,1,5.04,10.0,3.9912966062047897,7,0,1,8.015372655343635,6.9662023657819985,8.026207636937517,0.986531114298748,30,1,1,Night (6:00 PM - 6:00 AM),89.19
22,Male,BBA,1.98,2,10.056534269712273,4,76.56,8,0,0,4.98,3.0,5.949946468666974,0,5,0,4.024496987845565,4.985962524994735,5.019179347962781,2.022217824185407,60,1,1,Night (6:00 PM - 6:00 AM),81.82
20,Female,CSE,0.49,7,7.984044227311419,4,91.34,9,1,0,6.99,0.0,7.007994425054405,3,15,0,3.97371034899806,5.986650120473619,6.0490554901614155,1.00327493500149,35,1,1,Night (6:00 PM - 6:00 AM),85.79
22,Male,BCA,3.08,3,5.0488073592177445,4,74.14,10,0,1,8.01,2.0,3.012010732067674,3,90,0,2.0092651679574804,7.0242359495954645,9.006347889581084,5.017408045584459,20,1,1,Morning (6:00 AM - 12:00 PM),89.07
21,Male,CSE,4.01,1,10.03039850081468,8,19.83,8,1,1,6.99,3.0,5.962106363732442,7,40,0,7.004383297900804,7.003163794825111,6.035546359925294,7.0038989812039265,10,1,0,Night (6:00 PM - 6:00 AM),93.11
24,Male,CSE,0.0,1,3.079838983262284,4,86.79,9,1,0,7.01,2.0,4.0154393543157685,3,50,0,3.0184403843956367,9.00316866447611,6.002327610086113,7.031559456573876,0,1,1,Night (6:00 PM - 6:00 AM),67.99
24,Male,CSE,2.93,0,10.009328702681115,6,93.15,10,0,0,8.0,1.0,4.981551045381217,1,45,0,0.9735302819358548,9.002258196422893,8.99707584201887,7.976859398494754,150,1,0,Night (6:00 PM - 6:00 AM),85.0
22,Male,BBA,3.04,4,2.9976896765021586,6,19.94,8,1,1,6.0,1.0,5.979038922041032,4,300,1,7.9990412975922185,2.9526801544237933,6.016607573482208,4.030833741556077,540,1,0,Morning (6:00 AM - 12:00 PM),92.21
18,Male,CSE,0.96,0,10.051132333063105,2,91.56,7,1,0,8.0,1.0,4.972946589966016,7,25,0,1.9788484924607546,7.043594883943571,4.013511331025102,1.0268955545856124,45,1,1,Afternoon (12:00 PM - 6:00 PM),79.97
23,Male,B.DES,1.97,1,14.95643310192248,11,70.41,8,1,1,6.01,3.0,5.01835163814236,5,5,0,4.009310615121308,7.974912552269701,8.98512399913598,5.972201968899938,40,1,1,Morning (6:00 AM - 12:00 PM),50.19
20,Male,CSE,0.49,3,2.9793165701835527,5,76.9,1,1,0,6.99,1.0,13.95357237624872,1,2,1,9.976860601909381,1.0241418580395645,9.979835746824207,7.014485180831308,65,1,1,Night (6:00 PM - 6:00 AM),87.92
20,Male,BBA,3.04,1,11.92174114496351,3,85.34,10,1,0,8.98,0.0,5.955915924716235,0,3,0,7.984709304572568,0.9938925732340544,5.001829777624636,4.9990114548988425,60,1,0,Night (6:00 PM - 6:00 AM),76.34
21,Male,CSE,5.02,3,11.94157040085962,4,67.29,8,0,0,6.0,3.0,1.983575148792707,0,25,0,8.003438853286694,5.983415380421615,5.953749483248457,0.9860679686911565,80,1,1,Night (6:00 PM - 6:00 AM),84.88
30,Non-binary,BBA,1.0,2,8.089595509487424,7,90.77,10,1,0,6.99,1.0,7.984534238382339,7,15,0,6.97363492170727,5.028308757674424,1.99247465260019,6.95662202166849,10,1,0,Morning (6:00 AM - 12:00 PM),89.17
27,Male,CSE,4.01,0,6.032249757628577,6,93.24,5,1,0,1.98,1.0,7.017380502394847,4,60,0,9.954692247304346,8.967623365646409,3.9759619239394866,3.9767835391265542,30,1,0,Night (6:00 PM - 6:00 AM),49.86
21,Female,CSE,0.0,0,0.9361492657889283,3,84.85,7,0,0,7.97,1.0,2.997472053864224,3,40,0,8.029139160371443,4.969918199572353,3.985896658859211,5.016263984418053,25,1,1,Night (6:00 PM - 6:00 AM),74.11
21,Male,CSE,2.0,1,12.055658145807453,6,79.57,2,0,0,8.02,3.0,1.9975195589140664,2,60,0,3.9819585489854603,10.004271284898543,8.980944211944843,4.018692380727398,60,1,0,Afternoon (12:00 PM - 6:00 PM),76.0
20,Male,BHMS,1.0,1,14.967219994822177,5,33.23,6,0,0,7.01,2.0,3.955070972892592,7,3,0,9.960749500293279,4.005078780203038,6.018790929777759,4.995160382405083,0,0,1,Night (6:00 PM - 6:00 AM),82.04
21,Female,BA,5.03,3,2.0298570946758208,5,83.09,7,1,0,6.03,2.0,4.993610297856381,4,60,1,2.968913658108259,7.022227624717571,8.010930365291324,5.018764589510356,40,1,1,Night (6:00 PM - 6:00 AM),76.09
24,Male,BCA,3.03,3,4.029161291387793,7,94.89,9,1,1,7.0,0.0,4.933212638628972,0,40,0,2.997202867611346,7.0194354905486565,6.00129576188801,8.021710819947065,20,1,0,Night (6:00 PM - 6:00 AM),72.03
20,Female,B.DES,2.02,1,10.07755946296079,5,74.93,10,0,0,6.02,1.0,12.006586407642812,1,30,0,9.04422232968531,5.998118853202951,4.990618681596506,8.003551784717109,1,1,0,Afternoon (12:00 PM - 6:00 PM),76.02
20,Male,CSE,3.99,2,7.974951193021808,8,98.26,7,0,0,6.98,1.0,8.018786166826995,0,120,0,9.996082644165755,5.00283348390466,5.025319334349248,5.983409375244049,120,1,0,Night (6:00 PM - 6:00 AM),74.74
24,Male,CSE,0.52,2,0.9655182496006571,6,90.02,5,0,0,7.96,2.0,5.978378023529337,7,25,0,1.0163440341643788,2.9960598530572,7.022039102640303,5.010130171213393,60,1,1,Afternoon (12:00 PM - 6:00 PM),70.19
20,Male,BBA,1.0,0,7.87473762267078,8,71.81,8,1,0,7.99,3.0,6.010410824044816,5,60,0,5.989226826681426,5.038456659870689,1.9972803432100845,6.011185109317755,30,1,1,Night (6:00 PM - 6:00 AM),98.21
20,Male,CSE,2.47,3,1.994327500862972,6,92.16,4,0,1,4.0,3.0,4.987822108304466,3,60,0,3.0052114867593924,8.973363430831526,10.033151001024672,5.015479216413992,20,1,1,Night (6:00 PM - 6:00 AM),83.99
24,Non-binary,CSE,0.99,3,3.0337876915680932,4,78.05,1,0,0,6.01,1.0,13.034175410345593,4,120,0,3.994204192302948,9.000858340824708,5.995361830466614,5.01987666147763,70,1,0,Morning (6:00 AM - 12:00 PM),95.08
21,Male,BA,4.0,0,7.040152913614732,3,64.42,9,1,0,9.02,6.0,1.0063244592455576,2,5,0,9.015985624308009,9.020872101783446,4.005009123374937,4.968713679493228,60,1,0,Night (6:00 PM - 6:00 AM),80.19
