Age,Gender,Program_Stream,Daily_Study_Hours,Weekly_Revision_Days,Study_Hours_Before_Exam,Number_of_Subjects,Class_Attendance_Percentage,Assignment_Quality_Rating,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Caffeine_Intake_Cups,Daily_Screen_Time_Hours,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Phone_Usage_During_Study_Minutes,Uses_AI_Tools,Uses_Handwritten_Notes,Preferred_Study_Time,Final_Score_Percentage
21,Male,CSE,2,7,1,4,74,1,0,0,4,2,8,3,1,0,10,2,7,10,4,1,0,Night (6:00 PM - 6:00 AM),77
20,Female,CSE,2,3,2,4,98,5,1,0,7,1,7,5,60,1,1,6,1,6,240,1,1,Morning (6:00 AM - 12:00 PM),70
35,Male,CSE,6,1,6,4,78,3,0,0,9,4,6,0,40,1,10,10,7,8,60,1,1,Night (6:00 PM - 6:00 AM),83
22,Male,BCA,1,4,10,5,44,6,0,1,8,2,4,3,40,0,10,5,4,6,10,1,0,Morning (6:00 AM - 12:00 PM),84
19,Male,CSE,6,2,5,7,74,3,0,1,7,1,7,5,5,0,7,3,10,8,300,1,1,Night (6:00 PM - 6:00 AM),75
22,Female,CSE,3,3,8,6,55,9,0,0,5,0,4,2,1,0,5,3,6,4,100,1,1,Night (6:00 PM - 6:00 AM),70
20,Female,LLB,6,1,5,4,92,10,1,0,8,3,6,2,10,0,2,9,10,5,50,1,1,Night (6:00 PM - 6:00 AM),92
18,Male,CSE,3,1,8,6,87,2,0,1,8,0,3,4,3,0,1,3,8,6,360,1,0,Night (6:00 PM - 6:00 AM),89
21,Female,BBA,12,1,10,5,98,8,0,0,8,0,2,5,50,0,8,5,6,7,30,1,0,Morning (6:00 AM - 12:00 PM),82
20,Female,DROPOUT,1,2,12,6,75,3,0,1,8,0,5,5,15,1,4,7,9,3,40,1,0,Night (6:00 PM - 6:00 AM),78
19,Male,CSE,8,1,12,6,87,4,1,1,6,1,7,4,20,0,6,2,4,3,140,1,1,Night (6:00 PM - 6:00 AM),74
18,Male,CSE,12,2,10,8,65,3,1,0,7,3,8,4,40,0,10,3,5,6,40,1,0,Night (6:00 PM - 6:00 AM),87
18,Male,BCA,3,5,12,5,20,6,0,0,8,4,10,5,0,0,7,10,9,6,40,1,0,Morning (6:00 AM - 12:00 PM),80
20,Male,CSE,1,3,8,1,90,8,0,0,2,2,10,3,45,0,10,3,1,4,40,1,1,Night (6:00 PM - 6:00 AM),89
20,Male,CSE,3,3,6,12,52,9,0,0,10,0,10,0,90,0,1,10,6,6,30,1,0,Morning (6:00 AM - 12:00 PM),74
21,Male,BCA,3,1,12,3,55,2,1,0,6,0,3,2,4,1,8,3,5,7,100,1,0,Morning (6:00 AM - 12:00 PM),84
20,Male,BHMS,4,0,24,12,88,6,0,0,8,0,4,1,20,1,3,1,6,9,60,1,0,Night (6:00 PM - 6:00 AM),75
24,Female,CSE,3,4,5,5,74,6,0,0,6,1,8,0,15,0,9,6,6,6,540,1,0,Morning (6:00 AM - 12:00 PM),72
22,Male,CSE,5,0,0,7,78,10,1,0,8,4,4,2,50,0,4,3,6,4,0,1,1,Morning (6:00 AM - 12:00 PM),77
20,Male,CSE,2,6,4,4,30,9,1,0,10,1,6,4,25,1,6,3,5,6,30,1,0,Morning (6:00 AM - 12:00 PM),85
21,Female,BSC,0,1,6,4,92,10,1,1,4,2,2,7,50,0,4,5,7,7,140,1,1,Night (6:00 PM - 6:00 AM),70
21,Female,CSE,1,1,10,8,74,10,0,0,4,2,7,5,5,0,6,9,8,5,4,1,1,Morning (6:00 AM - 12:00 PM),70
18,Non-binary,CSE,3,7,7,3,3,5,0,0,5,2,8,3,0,0,10,5,10,8,20,1,1,Night (6:00 PM - 6:00 AM),91
22,Male,CSE,3,0,5,6,86,9,0,0,9,0,6,4,6,0,4,1,2,7,6,1,1,Night (6:00 PM - 6:00 AM),80
20,Non-binary,CSE,4,4,7,4,90,7,0,0,6,2,6,3,40,0,8,5,5,5,60,1,1,Night (6:00 PM - 6:00 AM),72
19,Male,BBA,4,1,6,5,50,5,1,1,7,2,9,6,60,0,8,1,9,2,60,1,1,Morning (6:00 AM - 12:00 PM),76
19,Female,CSE,1,2,5,6,55,10,0,0,5,1,4,5,3,1,8,7,9,8,70,1,1,Night (6:00 PM - 6:00 AM),91
22,Male,CSE,6,0,10,4,80,5,0,0,4,2,1,1,40,0,8,7,8,6,50,1,1,Night (6:00 PM - 6:00 AM),68
22,Male,BHMS,3,1,1,4,90,10,0,0,8,3,7,5,40,0,3,1,1,7,10,1,1,Morning (6:00 AM - 12:00 PM),80
25,Male,BSC,5,0,8,5,45,9,0,0,7,2,5,4,45,0,10,9,10,7,10,1,1,Morning (6:00 AM - 12:00 PM),84
21,Female,BCA,12,3,6,7,87,5,0,0,8,0,5,0,25,0,2,3,2,7,6,1,1,Afternoon (12:00 PM - 6:00 PM),89
22,Male,B.DES,8,4,4,5,91,10,0,0,6,2,10,7,60,0,5,1,4,5,0,1,0,Morning (6:00 AM - 12:00 PM),89
20,Male,BHMS,0,2,4,4,74,7,0,0,9,0,4,2,45,0,8,10,7,7,6,1,0,Night (6:00 PM - 6:00 AM),83
19,Male,BBA LLB,6,0,3,5,69,3,1,0,8,0,6,3,100,0,7,10,10,1,20,1,1,Afternoon (12:00 PM - 6:00 PM),70
21,Male,LLB,1,1,3,5,93,6,1,0,7,3,10,4,240,0,5,7,9,4,150,1,1,Night (6:00 PM - 6:00 AM),90
27,Male,BBA,3,1,4,7,78,6,0,0,6,1,3,3,40,0,7,8,8,10,360,1,1,Night (6:00 PM - 6:00 AM),80
18,Male,BBA,4,2,4,5,83,5,1,0,7,6,4,7,50,0,5,2,1,10,15,1,1,Night (6:00 PM - 6:00 AM),82
22,Female,CSE,3,2,24,4,75,7,0,0,10,0,6,3,5,0,5,1,7,7,80,1,0,Morning (6:00 AM - 12:00 PM),60
20,Male,BBA,1,3,14,6,90,10,0,0,6,3,5,4,45,0,7,9,7,7,30,1,1,Night (6:00 PM - 6:00 AM),70
21,Female,CSE,5,3,7,6,89,8,1,1,9,10,3,4,15,0,4,10,7,10,9,1,1,Morning (6:00 AM - 12:00 PM),89
25,Female,CSE,1,0,12,5,75,5,0,0,7,1,5,0,50,0,7,4,2,5,70,1,0,Night (6:00 PM - 6:00 AM),75
20,Male,CSE,3,3,12,7,85,8,0,1,9,4,5,6,60,1,8,1,5,8,0,1,0,Night (6:00 PM - 6:00 AM),75
24,Female,BSC,3,2,4,6,58,6,0,0,9,2,1,3,120,0,5,9,6,7,50,0,1,Night (6:00 PM - 6:00 AM),80
21,Female,BCA,1,1,10,5,70,10,0,0,6,1,6,4,20,0,8,3,8,6,100,1,1,Morning (6:00 AM - 12:00 PM),82
21,Prefer not to say,CSE,2,3,4,5,74,6,1,0,7,1,5,0,5,0,5,8,4,8,46,1,0,Night (6:00 PM - 6:00 AM),75
22,Male,BSC,4,3,10,6,86,4,1,0,6,1,5,4,20,0,7,9,9,7,66,1,1,Night (6:00 PM - 6:00 AM),84
21,Male,BA,12,0,4,5,57,6,1,0,8,2,4,3,1,0,10,6,8,7,20,1,0,Night (6:00 PM - 6:00 AM),75
20,Male,B.DES,12,1,8,6,78,8,0,0,10,2,4,6,10,0,4,7,2,6,10,1,0,Night (6:00 PM - 6:00 AM),87
20,Male,CSE,5,1,14,5,65,7,0,0,6,2,3,5,60,0,8,9,9,3,60,1,0,Night (6:00 PM - 6:00 AM),71
21,Female,CSE,2,1,8,5,1,7,1,0,10,0,7,4,100,0,5,3,9,3,200,1,1,Night (6:00 PM - 6:00 AM),86
58,Male,CSE,0,1,4,6,90,7,0,0,3,0,4,3,60,1,10,4,5,1,7,1,0,Afternoon (12:00 PM - 6:00 PM),82
22,Male,BBA,1,2,3,4,91,3,1,0,7,0,6,2,30,0,5,10,4,5,60,1,1,Morning (6:00 AM - 12:00 PM),80
20,Male,CSE,2,1,13,5,77,1,0,0,8,2,4,0,15,0,8,8,5,6,30,1,0,Night (6:00 PM - 6:00 AM),33
20,Male,CSE,1,1,3,8,91,8,0,0,8,4,8,3,60,0,10,6,8,6,80,1,1,Morning (6:00 AM - 12:00 PM),90
21,Male,CSE,6,2,14,6,92,4,0,0,6,2,5,3,1,0,10,7,9,5,20,1,0,Night (6:00 PM - 6:00 AM),75
20,Male,CSE,3,3,4,5,55,5,1,0,7,0,5,1,45,1,8,5,10,8,150,1,0,Morning (6:00 AM - 12:00 PM),75
21,Female,CSE,2,0,8,4,79,10,0,0,8,0,8,4,25,0,5,9,7,5,50,1,1,Morning (6:00 AM - 12:00 PM),74
19,Male,CSE,6,1,8,4,91,10,0,0,6,1,4,4,5,0,7,2,3,7,65,1,1,Night (6:00 PM - 6:00 AM),85
20,Male,CSE,1,4,8,6,90,3,1,0,8,1,8,1,30,0,1,10,7,7,46,1,0,Morning (6:00 AM - 12:00 PM),84
20,Male,B.DES,1,0,2,6,78,1,0,0,7,0,14,6,30,0,5,4,7,1,60,1,1,Night (6:00 PM - 6:00 AM),89
24,Male,CSE,2,4,18,3,58,9,0,0,8,2,3,0,30,0,7,9,6,6,60,1,0,Night (6:00 PM - 6:00 AM),89
20,Female,CSE,4,2,12,4,80,9,1,0,7,1,6,3,45,0,8,4,9,5,140,1,1,Night (6:00 PM - 6:00 AM),83
20,Male,CSE,1,3,6,11,55,1,0,0,8,6,2,0,30,0,8,6,6,5,40,1,0,Night (6:00 PM - 6:00 AM),86
24,Male,CSE,3,0,7,5,85,3,0,0,8,3,6,0,10,0,1,1,5,4,140,1,1,Night (6:00 PM - 6:00 AM),68
21,Male,BBA,2,2,10,5,3,5,0,0,2,4,5,4,40,1,7,9,5,8,20,1,1,Night (6:00 PM - 6:00 AM),85
21,Female,BHMS,2,3,7,5,91,10,0,0,6,1,3,2,30,0,9,2,10,10,4,1,1,Night (6:00 PM - 6:00 AM),80
20,Male,CSE,4,1,8,6,72,10,1,0,7,0,6,0,25,0,6,8,8,4,20,1,0,Night (6:00 PM - 6:00 AM),75
21,Male,BBA,1,7,12,4,20,8,0,0,8,2,4,0,300,0,5,8,6,7,60,1,1,Night (6:00 PM - 6:00 AM),89
20,Female,BHMS,2,2,4,5,76,3,1,0,8,1,3,1,240,0,7,7,5,5,0,1,0,Afternoon (12:00 PM - 6:00 PM),86
25,Male,CSE,1,0,8,8,44,4,0,0,6,0,6,3,30,0,6,9,8,4,0,1,0,Night (6:00 PM - 6:00 AM),50
20,Male,CSE,3,1,4,1,78,5,0,0,6,2,4,6,70,0,2,7,1,5,30,1,1,Night (6:00 PM - 6:00 AM),88
22,Male,CSE,3,3,2,5,79,3,0,0,10,2,6,5,90,1,7,2,6,4,35,1,1,Night (6:00 PM - 6:00 AM),8
21,Female,CSE,1,2,14,6,76,8,0,0,6,0,6,3,5,0,7,6,1,6,7,1,1,Morning (6:00 AM - 12:00 PM),88
20,Male,BA,1,2,2,5,67,8,0,0,8,2,6,6,20,0,10,5,8,3,200,1,1,Night (6:00 PM - 6:00 AM),69
22,Female,BHMS,6,1,10,6,77,9,1,0,8,3,12,3,3,0,3,2,8,7,0,1,1,Night (6:00 PM - 6:00 AM),93
24,Female,CSE,2,4,18,6,44,5,0,1,6,0,2,6,30,0,4,1,5,3,60,1,1,Night (6:00 PM - 6:00 AM),85
19,Female,CSE,0,2,8,6,93,7,0,0,6,0,13,6,30,1,1,1,8,6,360,1,0,Afternoon (12:00 PM - 6:00 PM),80
21,Female,CSE,0,6,20,5,76,10,0,0,8,0,4,3,10,0,2,4,2,7,50,1,1,Night (6:00 PM - 6:00 AM),82
25,Male,CSE,3,0,5,6,91,4,1,0,6,1,2,1,40,0,8,4,5,1,20,1,1,Afternoon (12:00 PM - 6:00 PM),80
20,Female,BBA,0,1,4,4,80,9,0,0,12,1,3,4,15,0,7,6,3,7,0,1,1,Night (6:00 PM - 6:00 AM),78
19,Female,BCA,0,3,10,7,76,9,1,0,9,1,10,0,5,0,2,2,2,5,60,1,0,Night (6:00 PM - 6:00 AM),83
24,Male,BCOM,3,0,8,6,79,9,1,0,5,0,5,1,30,0,1,9,8,6,600,1,1,Night (6:00 PM - 6:00 AM),88
22,Male,CSE,2,0,6,6,72,5,1,0,6,0,4,0,60,0,4,6,9,6,100,1,0,Night (6:00 PM - 6:00 AM),95
22,Prefer not to say,DROPOUT,0,1,2,4,90,8,1,0,10,4,2,6,30,0,10,9,1,7,360,1,1,Night (6:00 PM - 6:00 AM),68
19,Male,CSE,4,4,12,5,87,8,0,1,6,2,12,4,30,0,10,5,10,6,1,1,1,Morning (6:00 AM - 12:00 PM),70
21,Female,CSE,1,0,3,5,95,7,1,0,7,4,6,5,0,1,7,5,7,1,25,1,1,Morning (6:00 AM - 12:00 PM),66
20,Male,BBA,5,3,24,5,98,8,0,0,7,0,5,5,20,0,6,7,5,7,46,1,1,Morning (6:00 AM - 12:00 PM),85
20,Female,CSE,4,0,1,5,86,4,0,0,6,1,4,6,3,0,7,3,3,5,20,1,1,Night (6:00 PM - 6:00 AM),86
20,Male,CSE,4,5,3,7,76,6,1,0,4,1,8,3,25,0,3,9,5,5,80,1,0,Morning (6:00 AM - 12:00 PM),89
23,Female,CSE,0,0,10,6,81,8,1,0,5,2,13,0,45,0,8,3,6,6,30,1,1,Night (6:00 PM - 6:00 AM),70
20,Non-binary,BBA,3,2,10,5,77,8,0,0,9,3,6,5,30,1,5,6,6,8,50,1,1,Afternoon (12:00 PM - 6:00 PM),82
20,Male,CSE,12,0,8,5,95,8,0,0,7,3,5,4,20,0,1,5,2,6,30,0,1,Night (6:00 PM - 6:00 AM),92
26,Male,BCA,1,0,0,6,75,8,0,0,8,3,4,0,100,0,2,3,8,8,30,1,1,Morning (6:00 AM - 12:00 PM),75
58,Female,CSE,2,2,12,7,90,10,1,0,6,2,4,4,3,1,4,5,6,1,40,1,0,Morning (6:00 AM - 12:00 PM),71
21,Male,CSE,3,0,8,5,85,10,1,0,6,1,2,6,30,0,8,9,6,1,40,1,1,Afternoon (12:00 PM - 6:00 PM),80
19,Male,CSE,5,1,14,7,86,10,0,0,9,1,7,4,30,0,10,1,5,9,120,1,1,Night (6:00 PM - 6:00 AM),89
19,Male,BBA LLB,5,2,13,3,65,6,1,0,12,0,3,3,25,0,10,1,6,7,150,1,1,Night (6:00 PM - 6:00 AM),71
22,Male,CSE,1,0,5,4,98,8,0,0,6,0,9,6,30,1,10,5,3,6,360,1,0,Night (6:00 PM - 6:00 AM),86
21,Male,CSE,1,2,10,5,74,5,0,1,9,5,8,4,1,0,5,3,1,3,120,1,1,Night (6:00 PM - 6:00 AM),83
20,Female,B.DES,4,3,3,6,87,3,1,0,6,1,10,4,40,1,6,2,5,9,50,1,0,Night (6:00 PM - 6:00 AM),90
21,Male,CSE,2,4,1,6,80,6,0,1,5,2,7,3,20,0,7,3,1,6,30,1,0,Night (6:00 PM - 6:00 AM),72
21,Male,BCA,3,3,8,6,65,3,0,1,4,4,0,1,5,1,4,7,7,7,40,1,0,Night (6:00 PM - 6:00 AM),8
20,Male,BHMS,2,0,8,4,67,8,1,0,8,4,8,0,15,0,8,6,6,4,30,1,1,Night (6:00 PM - 6:00 AM),80
21,Male,BSC,6,3,10,6,23,8,0,0,8,2,1,3,15,0,3,6,5,5,20,1,1,Night (6:00 PM - 6:00 AM),98
24,Male,CSE,12,2,3,6,85,10,0,0,3,2,3,3,40,1,1,3,10,6,35,1,1,Afternoon (12:00 PM - 6:00 PM),98
23,Male,CSE,4,2,8,6,91,7,1,0,6,0,5,1,60,0,7,8,4,1,15,1,0,Morning (6:00 AM - 12:00 PM),95
19,Male,CSE,3,2,13,4,55,10,0,0,8,4,4,2,15,1,6,6,5,5,180,1,1,Night (6:00 PM - 6:00 AM),89
20,Male,CSE,3,0,10,6,95,8,1,0,7,2,9,0,10,0,5,2,7,7,100,1,0,Night (6:00 PM - 6:00 AM),84
20,Female,CSE,1,1,20,4,67,8,0,0,6,1,5,6,60,0,8,5,6,7,30,1,0,Night (6:00 PM - 6:00 AM),70
22,Male,CSE,6,1,10,4,3,7,0,0,7,1,5,1,60,1,4,6,1,6,60,1,1,Night (6:00 PM - 6:00 AM),77
21,Male,CSE,1,2,8,6,89,9,1,0,10,2,10,5,5,0,4,9,5,10,6,1,1,Night (6:00 PM - 6:00 AM),69
22,Female,BBA,2,1,2,5,72,7,0,0,11,1,4,6,15,0,7,6,7,7,70,1,0,Morning (6:00 AM - 12:00 PM),70
22,Prefer not to say,CSE,1,1,6,4,91,8,0,1,6,2,6,4,60,0,4,7,2,10,6,1,0,Afternoon (12:00 PM - 6:00 PM),86
20,Male,CSE,2,1,8,5,77,8,0,0,4,3,5,5,50,0,10,8,8,6,60,1,0,Night (6:00 PM - 6:00 AM),87
21,Male,CSE,6,2,12,5,67,8,1,0,8,1,5,4,40,0,5,10,5,7,9,1,1,Afternoon (12:00 PM - 6:00 PM),89
20,Female,LLB,1,0,20,4,90,10,1,0,3,0,3,0,45,0,3,6,6,9,0,1,0,Night (6:00 PM - 6:00 AM),83
22,Female,CSE,12,2,8,6,88,2,0,1,9,2,3,2,40,0,8,5,7,8,20,0,0,Night (6:00 PM - 6:00 AM),76
26,Male,CSE,6,2,12,8,50,10,1,0,6,3,7,3,30,0,3,7,5,6,80,1,1,Night (6:00 PM - 6:00 AM),89
21,Male,CSE,1,2,7,7,90,4,0,0,8,1,8,4,20,0,2,5,2,6,30,1,0,Morning (6:00 AM - 12:00 PM),80
22,Female,CSE,3,7,1,6,68,6,0,1,8,4,4,4,0,0,5,5,4,2,25,1,0,Night (6:00 PM - 6:00 AM),76
20,Male,CSE,1,0,7,6,78,10,0,0,7,1,5,0,45,0,2,7,5,8,240,1,0,Morning (6:00 AM - 12:00 PM),76
22,Male,BA LLB,3,1,5,3,91,4,0,0,6,3,8,1,0,1,10,3,8,3,50,1,0,Night (6:00 PM - 6:00 AM),88
24,Female,CSE,2,2,10,6,20,10,1,0,5,3,6,5,60,0,8,5,7,7,7,1,1,Night (6:00 PM - 6:00 AM),70
20,Male,MBBS,3,2,6,7,68,8,1,0,7,5,4,2,15,0,5,2,5,5,60,1,1,Afternoon (12:00 PM - 6:00 PM),82
21,Male,CSE,3,3,1,4,74,8,0,0,10,2,13,3,40,0,10,6,8,10,30,0,1,Night (6:00 PM - 6:00 AM),80
22,Male,CSE,2,2,2,6,86,2,1,0,10,1,10,0,120,0,3,6,1,4,540,1,1,Night (6:00 PM - 6:00 AM),82
20,Male,CSE,1,1,15,5,65,8,0,1,5,1,10,3,0,0,3,5,5,6,30,1,1,Morning (6:00 AM - 12:00 PM),77
23,Male,CSE,0,1,20,6,23,4,0,1,5,4,13,0,60,0,9,5,7,5,300,1,1,Morning (6:00 AM - 12:00 PM),76
19,Male,CSE,9,2,8,6,75,8,0,0,6,3,7,2,1,1,6,3,10,8,40,0,1,Morning (6:00 AM - 12:00 PM),80
20,Male,MBA,0,1,7,5,75,7,0,0,8,0,5,6,20,0,7,9,7,10,400,1,1,Night (6:00 PM - 6:00 AM),94
21,Male,MBA,1,1,4,5,81,8,0,0,8,10,8,5,30,0,5,1,6,6,180,1,0,Night (6:00 PM - 6:00 AM),90
20,Male,CSE,3,1,6,5,49,4,0,1,10,2,1,0,0,0,6,3,3,4,120,1,1,Afternoon (12:00 PM - 6:00 PM),81
24,Male,CSE,6,4,12,6,69,8,1,0,6,0,6,3,4,0,4,1,6,6,100,1,1,Night (6:00 PM - 6:00 AM),80
21,Male,BCA,1,0,8,6,1,4,1,0,8,2,4,0,5,0,6,3,5,1,400,1,1,Night (6:00 PM - 6:00 AM),85
19,Male,CSE,5,1,12,6,65,8,1,1,7,2,4,6,30,1,5,7,2,5,150,1,1,Night (6:00 PM - 6:00 AM),80
22,Male,CSE,0,1,7,6,85,5,0,0,6,2,7,2,15,0,10,9,9,8,60,1,0,Afternoon (12:00 PM - 6:00 PM),75
21,Male,B.DES,5,0,5,5,20,10,1,0,8,2,5,4,300,0,10,6,8,5,50,1,1,Night (6:00 PM - 6:00 AM),84
20,Female,CSE,1,2,7,4,30,6,0,0,8,0,7,4,10,0,8,9,5,6,0,1,0,Night (6:00 PM - 6:00 AM),93
21,Male,CSE,1,1,15,4,45,9,1,0,10,0,3,6,15,0,10,1,8,7,400,1,0,Night (6:00 PM - 6:00 AM),84
19,Male,CSE,1,3,3,6,64,9,0,0,5,0,3,3,0,0,8,5,1,4,0,1,1,Night (6:00 PM - 6:00 AM),50
20,Male,BA LLB,3,2,3,5,89,7,0,0,10,2,6,7,20,1,4,6,5,5,15,1,1,Night (6:00 PM - 6:00 AM),89
20,Female,CSE,2,1,12,7,75,7,1,0,7,2,5,6,40,1,10,7,9,6,200,1,0,Night (6:00 PM - 6:00 AM),75
58,Male,BHMS,4,1,10,7,90,8,0,0,8,0,6,4,50,0,1,9,7,6,100,1,0,Night (6:00 PM - 6:00 AM),76
24,Female,CSE,3,1,5,4,87,2,0,0,8,2,3,5,3,0,10,3,10,7,60,1,1,Morning (6:00 AM - 12:00 PM),71
24,Female,CSE,5,0,3,4,65,3,1,0,8,2,13,1,4,0,8,5,10,4,5,1,0,Night (6:00 PM - 6:00 AM),71
22,Male,MBBS,1,2,12,8,50,7,1,1,8,3,5,0,60,0,1,1,6,6,50,1,1,Night (6:00 PM - 6:00 AM),74
21,Male,LLB,1,3,2,5,30,5,1,0,10,2,8,4,240,0,10,3,7,5,30,1,1,Night (6:00 PM - 6:00 AM),84
20,Male,BCOM,1,3,4,4,80,9,0,0,8,3,10,4,30,0,10,9,6,3,20,1,1,Night (6:00 PM - 6:00 AM),69
20,Female,BBA,8,0,15,11,76,7,0,0,8,0,10,5,60,0,7,2,8,4,25,1,1,Morning (6:00 AM - 12:00 PM),89
23,Male,BBA LLB,1,4,20,2,85,5,0,1,7,3,3,5,70,0,1,4,6,3,7,1,1,Night (6:00 PM - 6:00 AM),86
24,Male,CSE,2,5,4,8,90,8,1,0,10,1,1,0,3,0,4,6,8,10,45,1,1,Night (6:00 PM - 6:00 AM),86
24,Female,BBA,2,7,8,6,92,4,1,0,6,1,9,5,40,0,1,1,5,8,20,1,0,Night (6:00 PM - 6:00 AM),77
21,Male,CSE,1,2,12,5,20,1,1,0,5,0,4,0,240,0,8,1,6,8,90,1,1,Night (6:00 PM - 6:00 AM),88
20,Male,CSE,5,1,7,6,81,8,0,0,7,2,6,4,10,0,2,3,3,4,0,1,0,Night (6:00 PM - 6:00 AM),70
27,Male,BBA,3,1,10,5,80,4,1,0,8,2,6,2,10,0,7,3,8,9,20,1,0,Night (6:00 PM - 6:00 AM),80
22,Male,CSE,2,1,8,8,100,8,0,0,8,2,2,6,40,0,6,8,5,6,100,1,0,Night (6:00 PM - 6:00 AM),88
