Gender,Program_Stream,Preferred_Study_Time,Age,Weekly_Revision_Days,Number_of_Subjects,Assignment_Quality_Rating,Exercise_Days_Per_Week,Daily_Commute_Time_Minutes,Phone_Usage_During_Study_Minutes,Caffeine_Intake_Cups,Daily_Study_Hours,Study_Hours_Before_Exam,Class_Attendance_Percentage,Group_Study,Coaching_or_Tuition,Average_Sleep_Hours,Daily_Screen_Time_Hours,Part_Time_Job,Stress_Level,Motivation_Level,Concentration_Ability,Study_Environment_Quality,Uses_AI_Tools,Uses_Handwritten_Notes,Final_Score_Percentage
Female,MBA,Afternoon (12:00 PM - 6:00 PM),25,2,6,3,0,60,10,1,3.0,8.086076626274332,97.89,0,0,7.98,4.022663126604091,0,8.938949113501742,3.043215029791225,6.009287497653282,3.9691025779703364,1,1,84.86
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,12,7,5,70,60,0,15.96,2.995167797844141,75.86,1,0,4.0,3.9600668240481514,0,3.9992904179225848,4.989500894779908,1.967991509945891,7.037126210084618,1,0,84.87
Male,BSC,Night (6:00 PM - 6:00 AM),20,1,5,8,7,20,25,1,1.99,9.960897123341546,89.6,0,0,5.98,12.029448714542749,0,5.009396932199284,5.038337494465333,5.041757694776798,6.9587455257844315,1,0,69.99
Female,CSE,Afternoon (12:00 PM - 6:00 PM),23,0,5,3,0,1,540,1,3.04,0.9814712486516604,74.0,1,0,6.96,3.9876296277884364,0,7.990789568660403,3.0113514249708193,5.028276538488357,7.01218012090946,0,0,88.87
Male,CSE,Afternoon (12:00 PM - 6:00 PM),19,0,5,8,1,100,40,1,1.04,3.0350985297329163,84.99,1,0,6.98,6.046286695645646,0,10.003171000943984,1.9840067899400144,10.040681769527614,5.012751235980304,1,0,98.38
Male,CSE,Morning (6:00 AM - 12:00 PM),20,0,5,9,3,1,30,1,2.0,5.966566015467585,33.48,1,0,6.01,1.9875565753630244,0,7.029411232292519,9.99981034659536,8.02775691554312,6.971527135936556,1,0,90.07
Male,CSE,Afternoon (12:00 PM - 6:00 PM),20,0,5,7,5,1,9,2,4.0,5.998429885163683,33.35,1,0,5.98,5.989077183306049,0,4.989965141123515,9.005060799926747,2.9772818669603236,4.999130641870668,1,1,89.93
Male,CSE,Morning (6:00 AM - 12:00 PM),21,1,6,5,4,15,3,2,4.06,10.022028088207708,66.97,1,0,8.02,8.001857554918615,1,3.9936451432345046,9.030180614950305,8.00807530597588,0.9624051883747247,1,0,82.03
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,6,9,3,120,10,2,6.02,5.97010041052633,89.27,0,1,5.98,2.9884996649013833,0,4.9994465679871025,1.9633831426716075,10.014767658192996,7.93462421429942,0,1,90.1
Male,CSE,Morning (6:00 AM - 12:00 PM),35,0,6,1,3,10,60,2,1.99,6.91780953482762,43.7,0,1,8.0,4.011596002645191,1,6.991196064618525,8.952575635626083,5.967104535492817,4.97547292112419,0,0,85.03
Male,CSE,Morning (6:00 AM - 12:00 PM),23,0,6,1,2,60,30,0,2.96,7.950092164961451,50.12,0,0,9.99,9.971022408407148,0,4.991203305555395,0.9786386746262817,6.971311404335752,5.985837301913624,1,0,49.87
Male,CSE,Afternoon (12:00 PM - 6:00 PM),20,3,5,10,5,1,60,1,1.01,1.959996491732,85.62,0,0,7.0,10.005168391035765,0,2.047910433288763,6.998162781275935,7.018191145824412,5.0147973349012345,0,0,79.98
Male,BSC,Night (6:00 PM - 6:00 AM),22,2,6,10,5,6,56,6,5.03,5.989340647396935,66.81,1,0,10.01,11.979173668845581,0,7.0035256308678715,9.019377825206012,5.020131394032989,8.001548235064568,1,1,67.97
Male,CSE,Night (6:00 PM - 6:00 AM),21,0,4,9,5,5,80,1,0.98,6.0020635898729,76.72,1,0,8.03,11.99429882359267,0,4.991677272063584,4.987582008044152,9.057950928258553,8.002148560669275,1,1,83.94
Male,B.DES,Night (6:00 PM - 6:00 AM),18,4,6,10,0,15,60,0,1.01,12.038370082344304,20.18,0,0,8.01,9.961856751127923,0,4.038816644478079,7.011314369368743,2.9936282730025408,7.976700671351122,1,0,77.88
Female,BHMS,Morning (6:00 AM - 12:00 PM),21,0,3,5,1,60,30,10,0.0,9.942831322155307,49.99,0,0,5.99,2.0241950379865816,1,8.030435095648528,5.043482504911484,9.958817895198498,0.9878266518802032,1,1,8.12
Male,CSE,Morning (6:00 AM - 12:00 PM),25,7,3,7,4,5,120,4,2.99,12.031596311872967,76.0,0,0,6.01,3.990130107189935,0,2.017504916523837,7.953910094264832,4.996301746974111,6.97864136054933,1,1,86.07
Male,CSE,Morning (6:00 AM - 12:00 PM),20,1,4,7,6,1,65,0,4.92,9.982721448039992,78.75,1,0,6.01,8.025409345498437,0,5.982903606766635,1.9963101552514304,5.020639680424804,1.9718646849386599,1,1,90.06
Male,BBA,Night (6:00 PM - 6:00 AM),19,1,4,9,3,0,10,1,3.99,4.916824706837408,75.93,0,0,6.04,11.979558823928844,0,4.076617100672039,2.0656240804011565,9.991090410754094,6.9863638572458155,1,1,33.07
Female,CSE,Night (6:00 PM - 6:00 AM),24,3,6,8,4,30,40,2,3.03,8.00063229526279,66.83,1,1,6.0,8.999748691796524,0,1.956094970602037,4.980722897539791,5.002489745671261,4.001711407277727,1,1,90.94
Male,BCA,Night (6:00 PM - 6:00 AM),24,3,5,6,0,2,9,1,1.98,1.0613150598390622,65.09,0,0,6.0,10.025682946694666,0,4.950054133554214,0.9778432872742108,0.9842877025913482,6.9868475860975,1,1,78.18
Male,CSE,Morning (6:00 AM - 12:00 PM),21,1,6,6,4,25,50,2,3.0,10.04113770146349,78.77,1,0,3.03,4.967395305649621,0,8.010736813578957,9.014132951337785,5.029195345078298,3.9925697610927062,1,1,80.06
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,8,7,4,1,240,2,1.98,9.996447132036007,76.3,1,1,5.96,6.975526742557424,1,5.989991941957853,1.9856310710778353,10.01822093466015,6.015960866951937,1,0,88.84
Female,CSE,Night (6:00 PM - 6:00 AM),21,2,6,7,4,25,30,0,1.01,3.05244123249436,91.62,1,1,7.0,10.022482935088323,1,6.9305411437139615,4.029178912088424,7.979932565294483,9.988498626699531,1,0,88.23
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,3,2,0,3,40,2,0.99,8.00895421690427,51.82,1,1,7.01,5.037374013731937,0,6.996052300369972,2.0671326461864017,6.987228346954966,7.969361332380299,1,1,83.66
Female,CSE,Night (6:00 PM - 6:00 AM),20,1,5,6,7,40,6,1,4.97,14.045706248416437,87.38,1,1,6.02,6.000449632869678,1,1.0022117579325684,9.00202701578284,2.9833726576575077,4.012941452032203,1,0,74.02
Male,CSE,Morning (6:00 AM - 12:00 PM),24,3,6,9,7,30,0,1,4.04,9.922598375625656,73.9,0,0,5.96,2.9731068687124216,0,4.995282103962667,6.074255665525169,0.9544945826713149,8.00610605904844,1,1,81.24
Male,CSE,Morning (6:00 AM - 12:00 PM),26,7,4,6,6,30,9,2,0.53,5.941787090808693,66.7,1,1,5.97,6.991181489813232,0,3.0084745169791582,4.98771483976177,6.981354072773644,8.00754868142174,1,1,71.78
Male,CSE,Night (6:00 PM - 6:00 AM),23,0,6,5,2,60,25,2,0.98,7.033960333542585,80.05,1,1,11.95,5.054633515076689,1,3.986827086484928,5.995453288570222,5.956617586181277,6.014374319541709,1,0,74.93
Male,CSE,Morning (6:00 AM - 12:00 PM),21,2,1,9,7,20,100,0,2.02,7.0717036579245764,79.89,1,0,7.02,9.96301093649314,0,4.9961126419118305,4.973965619400128,8.022844933268445,5.010488184375482,1,1,90.8
Male,BA,Night (6:00 PM - 6:00 AM),19,4,12,10,5,30,30,3,1.02,10.019438686824977,76.81,0,0,8.0,8.014644845967657,0,10.03668077399308,6.987791141286098,3.0247853147720396,7.000659843236952,1,1,72.2
Female,CSE,Night (6:00 PM - 6:00 AM),20,2,8,10,2,4,30,1,1.02,11.976832795037408,90.75,0,1,8.03,3.003481609743365,1,10.026886305111304,6.993525577387049,4.992688549699125,10.054927103544644,1,0,69.89
Male,CSE,Night (6:00 PM - 6:00 AM),19,2,7,6,4,25,120,2,3.95,6.960380827816453,83.63,1,1,9.0,1.9679251565030464,0,4.994150133228085,3.011228718302503,5.005008960278199,7.970486720278383,1,0,86.14
Female,CSE,Night (6:00 PM - 6:00 AM),20,1,12,3,7,0,30,10,4.03,6.985311825014643,94.94,1,1,5.04,3.9912966062047897,1,8.015372655343635,6.9662023657819985,8.026207636937517,0.986531114298748,1,1,89.19
Male,BBA,Night (6:00 PM - 6:00 AM),22,2,4,8,0,5,60,3,1.98,10.056534269712273,76.56,0,0,4.98,5.949946468666974,0,4.024496987845565,4.985962524994735,5.019179347962781,2.022217824185407,1,1,81.82
Female,CSE,Night (6:00 PM - 6:00 AM),20,7,4,9,3,15,35,0,0.49,7.984044227311419,91.34,1,0,6.99,7.007994425054405,0,3.97371034899806,5.986650120473619,6.0490554901614155,1.00327493500149,1,1,85.79
Male,BCA,Morning (6:00 AM - 12:00 PM),22,3,4,10,3,90,20,2,3.08,5.0488073592177445,74.14,0,1,8.01,3.012010732067674,0,2.0092651679574804,7.0242359495954645,9.006347889581084,5.017408045584459,1,1,89.07
Male,CSE,Night (6:00 PM - 6:00 AM),21,1,8,8,7,40,10,3,4.01,10.03039850081468,19.83,1,1,6.99,5.962106363732442,0,7.004383297900804,7.003163794825111,6.035546359925294,7.0038989812039265,1,0,93.11
Male,CSE,Night (6:00 PM - 6:00 AM),24,1,4,9,3,50,0,2,0.0,3.079838983262284,86.79,1,0,7.01,4.0154393543157685,0,3.0184403843956367,9.00316866447611,6.002327610086113,7.031559456573876,1,1,67.99
Male,CSE,Night (6:00 PM - 6:00 AM),24,0,6,10,1,45,150,1,2.93,10.009328702681115,93.15,0,0,8.0,4.981551045381217,0,0.9735302819358548,9.002258196422893,8.99707584201887,7.976859398494754,1,0,85.0
Male,BBA,Morning (6:00 AM - 12:00 PM),22,4,6,8,4,300,540,1,3.04,2.9976896765021586,19.94,1,1,6.0,5.979038922041032,1,7.9990412975922185,2.9526801544237933,6.016607573482208,4.030833741556077,1,0,92.21
Male,CSE,Afternoon (12:00 PM - 6:00 PM),18,0,2,7,7,25,45,1,0.96,10.051132333063105,91.56,1,0,8.0,4.972946589966016,0,1.9788484924607546,7.043594883943571,4.013511331025102,1.0268955545856124,1,1,79.97
Male,B.DES,Morning (6:00 AM - 12:00 PM),23,1,11,8,5,5,40,3,1.97,14.95643310192248,70.41,1,1,6.01,5.01835163814236,0,4.009310615121308,7.974912552269701,8.98512399913598,5.972201968899938,1,1,50.19
Male,CSE,Night (6:00 PM - 6:00 AM),20,3,5,1,1,2,65,1,0.49,2.9793165701835527,76.9,1,0,6.99,13.95357237624872,1,9.976860601909381,1.0241418580395645,9.979835746824207,7.014485180831308,1,1,87.92
Male,BBA,Night (6:00 PM - 6:00 AM),20,1,3,10,0,3,60,0,3.04,11.92174114496351,85.34,1,0,8.98,5.955915924716235,0,7.984709304572568,0.9938925732340544,5.001829777624636,4.9990114548988425,1,0,76.34
Male,CSE,Night (6:00 PM - 6:00 AM),21,3,4,8,0,25,80,3,5.02,11.94157040085962,67.29,0,0,6.0,1.983575148792707,0,8.003438853286694,5.983415380421615,5.953749483248457,0.9860679686911565,1,1,84.88
Non-binary,BBA,Morning (6:00 AM - 12:00 PM),30,2,7,10,7,15,10,1,1.0,8.089595509487424,90.77,1,0,6.99,7.984534238382339,0,6.97363492170727,5.028308757674424,1.99247465260019,6.95662202166849,1,0,89.17
Male,CSE,Night (6:00 PM - 6:00 AM),27,0,6,5,4,60,30,1,4.01,6.032249757628577,93.24,1,0,1.98,7.017380502394847,0,9.954692247304346,8.967623365646409,3.9759619239394866,3.9767835391265542,1,0,49.86
Female,CSE,Night (6:00 PM - 6:00 AM),21,0,3,7,3,40,25,1,0.0,0.9361492657889283,84.85,0,0,7.97,2.997472053864224,0,8.029139160371443,4.969918199572353,3.985896658859211,5.016263984418053,1,1,74.11
Male,CSE,Afternoon (12:00 PM - 6:00 PM),21,1,6,2,2,60,60,3,2.0,12.055658145807453,79.57,0,0,8.02,1.9975195589140664,0,3.9819585489854603,10.004271284898543,8.980944211944843,4.018692380727398,1,0,76.0
Male,BHMS,Night (6:00 PM - 6:00 AM),20,1,5,6,7,3,0,2,1.0,14.967219994822177,33.23,0,0,7.01,3.955070972892592,0,9.960749500293279,4.005078780203038,6.018790929777759,4.995160382405083,0,1,82.04
Female,BA,Night (6:00 PM - 6:00 AM),21,3,5,7,4,60,40,2,5.03,2.0298570946758208,83.09,1,0,6.03,4.993610297856381,1,2.968913658108259,7.022227624717571,8.010930365291324,5.018764589510356,1,1,76.09
Male,BCA,Night (6:00 PM - 6:00 AM),24,3,7,9,0,40,20,0,3.03,4.029161291387793,94.89,1,1,7.0,4.933212638628972,0,2.997202867611346,7.0194354905486565,6.00129576188801,8.021710819947065,1,0,72.03
Female,B.DES,Afternoon (12:00 PM - 6:00 PM),20,1,5,10,1,30,1,1,2.02,10.07755946296079,74.93,0,0,6.02,12.006586407642812,0,9.04422232968531,5.998118853202951,4.990618681596506,8.003551784717109,1,0,76.02
Male,CSE,Night (6:00 PM - 6:00 AM),20,2,8,7,0,120,120,1,3.99,7.974951193021808,98.26,0,0,6.98,8.018786166826995,0,9.996082644165755,5.00283348390466,5.025319334349248,5.983409375244049,1,0,74.74
Male,CSE,Afternoon (12:00 PM - 6:00 PM),24,2,6,5,7,25,60,2,0.52,0.9655182496006571,90.02,0,0,7.96,5.978378023529337,0,1.0163440341643788,2.9960598530572,7.022039102640303,5.010130171213393,1,1,70.19
Male,BBA,Night (6:00 PM - 6:00 AM),20,0,8,8,5,60,30,3,1.0,7.87473762267078,71.81,1,0,7.99,6.010410824044816,0,5.989226826681426,5.038456659870689,1.9972803432100845,6.011185109317755,1,1,98.21
Male,CSE,Night (6:00 PM - 6:00 AM),20,3,6,4,3,60,20,3,2.47,1.994327500862972,92.16,0,1,4.0,4.987822108304466,0,3.0052114867593924,8.973363430831526,10.033151001024672,5.015479216413992,1,1,83.99
Non-binary,CSE,Morning (6:00 AM - 12:00 PM),24,3,4,1,4,120,70,1,0.99,3.0337876915680932,78.05,0,0,6.01,13.034175410345593,0,3.994204192302948,9.000858340824708,5.995361830466614,5.01987666147763,1,0,95.08
Male,BA,Night (6:00 PM - 6:00 AM),21,0,3,9,2,5,60,6,4.0,7.040152913614732,64.42,1,0,9.02,1.0063244592455576,0,9.015985624308009,9.020872101783446,4.005009123374937,4.968713679493228,1,0,80.19
Male,DROPOUT,Morning (6:00 AM - 12:00 PM),20,3,4,9,4,100,20,0,2.03,5.058339919431147,76.1,0,0,7.01,4.971191057032681,0,0.9682418955004779,3.0301061290000213,5.985948722794159,9.988287898441092,1,0,88.08
Male,CSE,Afternoon (12:00 PM - 6:00 PM),19,0,4,6,0,25,60,2,5.99,12.013499881837918,50.09,0,0,10.04,7.032479479266281,0,1.0021087165817915,8.981888837296388,1.9903780445520738,6.9563922912351135,1,0,59.93
Male,BBA,Night (6:00 PM - 6:00 AM),24,2,6,10,0,20,15,1,2.46,8.023513976649499,85.0,1,0,6.0,7.0229391309568,1,6.004309771997375,9.97367606184244,4.984656744502193,5.017157073348569,0,0,79.83
Male,CSE,Morning (6:00 AM - 12:00 PM),19,4,7,8,4,5,60,2,4.0,0.0031732218072676845,93.2,1,0,7.0,3.9885682980658377,0,7.011101626596034,6.966327866855854,7.016825549437557,6.9951236112392765,1,1,82.09
Male,MBA,Night (6:00 PM - 6:00 AM),58,3,4,3,0,120,50,2,1.0,10.032955029185311,74.85,1,0,7.01,4.013744118478292,0,1.9622629022076687,8.990697903048272,5.009206187779842,8.009894976989202,1,1,72.02
Male,CSE,Night (6:00 PM - 6:00 AM),20,0,6,10,6,20,90,2,1.01,11.956480636505477,65.08,1,0,6.01,2.01330074375898,0,6.986653999443183,7.006894232661809,9.974239213106959,5.9661064755077335,1,1,77.0
Male,CSE,Night (6:00 PM - 6:00 AM),20,5,5,6,5,50,70,2,4.03,6.934390158527899,44.64,0,0,4.01,11.988194911184452,0,9.016852599309482,8.987192874304098,8.013861153836547,1.0321778563257782,1,1,73.89
Female,CSE,Morning (6:00 AM - 12:00 PM),21,1,6,7,5,10,56,1,0.03,3.961395294914099,100.0,1,0,4.98,6.001820873463081,0,1.0063323814767104,3.0189647107449837,2.043873973119002,4.972568308801802,1,1,69.95
Prefer not to say,CSE,Night (6:00 PM - 6:00 AM),21,1,5,7,0,40,60,2,0.48,6.009951131144988,85.45,1,0,7.02,5.006782367407164,0,2.0486176215659713,3.998221870434682,7.983847769827626,10.017790240836696,1,1,92.05
Male,BCOM,Afternoon (12:00 PM - 6:00 PM),20,1,7,8,6,30,30,2,1.98,12.939422941704231,73.77,0,1,10.05,6.981259815920683,0,6.985156475150466,1.0165317709104071,8.98244849864422,6.00270909031584,0,1,79.96
Male,CSE,Morning (6:00 AM - 12:00 PM),24,1,4,6,5,240,20,2,1.97,7.970501891127969,92.83,0,0,5.98,7.037349354400632,0,4.944277394701522,3.0039919702388858,6.000197398672225,3.995648860954431,1,1,80.0
Male,CSE,Afternoon (12:00 PM - 6:00 PM),22,2,5,8,5,120,0,0,1.02,6.971990196899427,64.84,0,0,8.0,6.445157663057709,0,7.986923848278874,7.954290155165153,8.033725758772068,0.9937949379554845,1,0,90.0
Female,CSE,Night (6:00 PM - 6:00 AM),20,3,4,6,4,40,10,2,3.04,24.036419202372016,78.03,1,0,5.97,7.018776438875321,0,9.925356452776917,1.9688122743696324,1.9892743859529407,9.985344910428243,0,0,89.09
Male,BBA,Night (6:00 PM - 6:00 AM),22,2,5,8,5,15,50,0,2.99,4.030748910140488,44.76,1,0,6.01,6.966205995884385,0,4.0196887079064,1.0313848092297375,5.045070565661366,8.029748184283276,0,1,83.8
Female,CSE,Morning (6:00 AM - 12:00 PM),27,3,2,7,3,15,540,6,0.0,12.003283419818223,74.1,0,0,7.01,7.993245111275614,0,4.99991089943459,2.9745868737436414,8.974133503464866,4.000289692733299,1,0,73.95
Female,CSE,Night (6:00 PM - 6:00 AM),22,3,2,8,2,600,30,2,2.05,8.021011738971602,90.19,0,1,1.97,2.955670276967441,0,2.0111687452422076,5.023107539532885,1.0046015967453308,6.9708484037749425,1,0,79.85
Male,BBA,Night (6:00 PM - 6:00 AM),21,3,2,5,3,5,15,0,0.52,6.021930605377758,72.12,1,1,11.97,3.9634139709762573,0,10.015635769997878,3.0034241662386045,2.9583697288889366,0.9911811669527097,1,0,87.02
Non-binary,B.DES,Morning (6:00 AM - 12:00 PM),21,1,7,7,0,60,25,2,2.01,6.983061684625702,54.6,0,0,5.96,5.997584617951881,0,9.02916022595575,0.9732957295163193,2.977092243540241,2.0029477025180116,1,1,69.89
Male,CSE,Night (6:00 PM - 6:00 AM),25,1,6,8,4,20,50,1,0.96,2.974729015088226,69.23,0,0,5.03,2.002017588635038,1,6.927347220421828,9.020332900096596,9.994778024452073,5.020620873840782,1,0,91.33
Prefer not to say,B.DES,Night (6:00 PM - 6:00 AM),20,2,4,8,6,25,40,5,5.02,10.071582726034983,80.21,0,0,6.98,8.029395870763171,0,9.942741122120616,7.987043861504584,1.006611719585332,7.986113038944967,1,1,89.94
Male,CSE,Night (6:00 PM - 6:00 AM),20,1,4,8,2,35,60,4,3.97,1.8840501536905574,77.19,0,0,6.0,5.988930778130304,0,6.978817911842443,10.004110878392959,5.030361030341617,3.987648298867296,1,0,70.92
Male,BBA,Afternoon (12:00 PM - 6:00 PM),20,1,5,4,3,40,10,2,4.96,7.96546822082373,79.09,1,0,7.99,8.017097352903983,0,0.9914785179312067,0.9943080398852933,9.982887232053502,9.00053819124003,1,1,87.88
Male,CSE,Night (6:00 PM - 6:00 AM),21,0,4,10,6,120,2,0,2.99,0.990507296574952,95.05,1,0,7.02,3.999715379744788,0,5.005596040027197,8.926653071052083,10.010293264610121,9.020060901170627,1,0,75.04
Male,BBA LLB,Night (6:00 PM - 6:00 AM),20,2,5,1,4,60,200,3,1.98,8.026083948688038,79.24,1,1,11.01,8.016030102772586,0,10.003499667669661,5.018274467466474,7.9672317055537905,1.9685623206046563,1,0,79.82
Male,CSE,Morning (6:00 AM - 12:00 PM),20,0,8,6,1,5,15,1,0.99,10.052894755717652,45.44,1,1,8.01,0.9697126235256691,1,8.00492470817895,8.020808545795997,9.024711374524008,8.011607031397453,1,1,84.99
Female,CSE,Night (6:00 PM - 6:00 AM),22,3,5,9,6,50,40,1,0.96,10.086491237504214,92.78,1,0,6.98,4.002463278529453,0,3.956171443964323,4.986599160368738,8.032065391677909,7.9893413693528155,1,1,84.98
Female,CSE,Night (6:00 PM - 6:00 AM),20,1,4,7,0,2,60,2,4.03,23.99572788526037,55.25,0,0,8.01,4.010352045290518,0,4.977713125188969,10.017422973098792,5.025388499528615,6.992548402781386,0,0,84.93
Male,CSE,Morning (6:00 AM - 12:00 PM),20,2,1,9,7,1,10,5,6.03,0.9988477522626115,91.98,1,0,8.02,6.986224876076969,0,6.99095912729487,4.976355120336825,7.02535276287176,9.045972374830148,0,1,98.03
Male,MBA,Night (6:00 PM - 6:00 AM),21,1,4,10,5,0,120,2,0.94,8.016891290482342,73.97,1,0,6.01,6.010566112857787,0,9.99577434822627,1.9769082123162498,7.997763820867328,6.995487476876332,1,0,74.94
Male,BHMS,Morning (6:00 AM - 12:00 PM),21,1,7,8,0,10,400,3,6.03,12.975259048148452,86.65,0,0,7.98,13.013201556526331,0,4.985967317855958,7.0064990777068745,5.006771216803973,1.0173338751009429,1,1,85.04
Male,BBA,Night (6:00 PM - 6:00 AM),21,2,4,8,0,5,25,2,5.97,7.9448352433234355,73.93,0,0,7.98,6.985636847606525,0,10.007131908362599,9.981118242919601,2.9976268744795345,7.016512078783384,1,0,70.92
Female,BBA,Night (6:00 PM - 6:00 AM),21,4,4,4,1,60,30,2,3.03,7.995516410708605,64.77,0,0,4.03,9.021508172225698,0,1.9679992798863946,5.996496246751043,8.998886391067282,9.972897102785407,1,1,84.9
Male,CSE,Afternoon (12:00 PM - 6:00 PM),19,0,4,8,0,30,120,10,3.0,10.034721319867216,67.89,1,1,6.04,6.9361231471595275,0,4.986467994017929,1.9745308047311545,7.981802372868195,3.9576148143106744,1,1,68.04
Female,CSE,Night (6:00 PM - 6:00 AM),27,3,6,9,0,0,3,2,3.0,5.988684013655393,73.75,0,0,6.0,5.946873084729707,0,10.014103755185157,3.9651578578675495,2.006892502290517,8.018856391806937,0,1,78.11
Male,DROPOUT,Night (6:00 PM - 6:00 AM),21,3,7,9,3,1,60,5,3.99,8.01925886235663,92.9,0,0,6.0,3.97131367009546,0,6.005733151964345,3.0056338052319203,3.0102236816283363,0.9751130119226172,1,1,72.4
Female,BA,Morning (6:00 AM - 12:00 PM),20,2,3,8,6,3,46,2,2.04,3.9129457797266105,86.91,0,0,8.0,6.007803854350533,0,3.9895304034742147,1.0058869880145471,4.024110487166285,5.9617768936500966,1,1,79.95
Male,DROPOUT,Night (6:00 PM - 6:00 AM),23,4,2,6,4,40,30,0,1.96,6.000857333742668,20.02,0,0,6.01,5.9790592362734225,0,6.990166842309084,6.000520915709175,5.009595226164632,7.0235689876299405,1,0,86.11
Female,BBA,Night (6:00 PM - 6:00 AM),22,0,6,7,7,40,80,2,1.02,1.981206441028403,89.63,1,0,5.97,3.9628945903117354,0,4.986650412312716,6.992117458660982,2.021560237543421,0.976585713515445,1,0,67.94
Male,CSE,Night (6:00 PM - 6:00 AM),19,3,6,6,3,120,0,1,0.03,6.9406015218706445,87.67,0,0,7.0,3.997543051063565,0,4.990605279404157,6.980916215535436,5.981787406577013,3.9822567479440054,1,1,74.11
Female,MBA,Night (6:00 PM - 6:00 AM),19,0,8,6,1,2,1,3,3.02,24.030614614740266,45.08,1,0,5.98,8.002784008351805,0,4.9858730665797975,8.970674658255826,5.0348318917983095,6.045347583253444,1,1,84.18
Male,CSE,Night (6:00 PM - 6:00 AM),25,2,7,8,7,35,240,2,0.57,15.085974822058628,84.82,0,0,5.0,9.982343422052686,0,3.989781841928655,6.969611019957666,1.9940964741850022,8.961879046377364,1,1,60.02
Prefer not to say,CSE,Night (6:00 PM - 6:00 AM),20,2,7,7,6,10,1,1,3.98,7.046114781677302,86.25,1,0,6.98,6.967146032721432,0,4.008291631498554,8.98362085153213,4.949866462411267,0.9711455072684758,1,0,90.1
Male,BBA,Morning (6:00 AM - 12:00 PM),25,1,5,9,3,5,60,2,6.03,10.049086284359616,85.05,1,0,6.99,5.000196889646899,0,8.007706940278037,6.027700621263801,4.9904690770655264,9.989441611007749,1,1,83.06
Female,CSE,Night (6:00 PM - 6:00 AM),26,2,8,8,0,10,150,2,0.0,10.03318897587478,76.14,0,0,7.0,7.022049369029309,0,7.963184663228667,1.0062655423286837,3.014111516299088,7.994481758922564,1,1,95.0
Male,BBA,Night (6:00 PM - 6:00 AM),24,0,5,8,6,15,60,2,3.04,10.03011333772753,20.32,0,0,5.99,2.9663201691737804,1,5.050242137130791,5.009771206787207,2.0020115612354226,3.9794723765952082,1,1,81.94
Male,CSE,Night (6:00 PM - 6:00 AM),23,3,12,4,4,30,30,3,3.0,1.916177925467811,87.93,1,0,7.98,4.043851372616257,0,2.9847695152154126,2.9659409128745406,6.952478461246455,4.9733879037240545,1,0,79.95
Male,CSE,Night (6:00 PM - 6:00 AM),22,1,6,5,4,15,15,1,4.99,7.994039722280482,63.87,0,1,7.03,1.9842834050532578,1,10.01314767285213,7.005037218326013,5.005264932912615,9.03468168778678,1,0,79.81
Male,CSE,Night (6:00 PM - 6:00 AM),20,4,5,6,4,30,20,0,2.04,4.023695119692551,77.2,1,0,5.98,2.98233989428115,0,2.9699500635448195,4.009142402539919,5.003101152022491,7.006040289357966,1,1,98.15
Male,CSE,Morning (6:00 AM - 12:00 PM),21,1,7,4,0,30,240,2,0.0,24.02475417396787,79.12,0,0,6.96,3.0037246267851216,0,1.0410143201770259,9.043013979450953,7.976228762133352,4.0134402092517005,1,1,71.26
Male,MBA,Night (6:00 PM - 6:00 AM),21,5,5,6,7,30,30,0,2.96,7.059239279281724,77.96,0,0,6.01,8.002865028703948,0,10.015091234623544,5.999490562243079,2.0138138134833152,9.996848199590632,1,1,59.8
Female,CSE,Night (6:00 PM - 6:00 AM),20,2,5,8,7,50,25,2,1.98,4.951908315605874,79.32,0,1,4.99,2.938036610212811,0,5.010724760659305,9.989319121356036,9.996725161371355,8.00664822774645,1,1,81.15
Male,CSE,Afternoon (12:00 PM - 6:00 PM),22,0,4,9,6,45,6,0,6.02,6.028288242306707,68.95,0,0,6.0,3.996999724379139,0,7.9949838519685095,8.979212790073984,6.952256532661167,5.021426970699736,1,0,71.99
